snapped_at,price,market_cap,total_volume
2017-12-20 00:00:00 UTC,0.591334,492600144.688,22595100.0
2017-12-21 00:00:00 UTC,0.655833,546605325.516,33123000.0
2017-12-22 00:00:00 UTC,0.533188,444818487.256,17190900.0
2017-12-23 00:00:00 UTC,0.657299,548359578.338,16273400.0
2017-12-24 00:00:00 UTC,0.632675,527816710.85,16892900.0
2017-12-25 00:00:00 UTC,0.716375,597644440.25,17135800.0
2017-12-26 00:00:00 UTC,0.778884,649793323.608,21736300.0
2017-12-27 00:00:00 UTC,0.887478,740389171.236,71045800.0
2017-12-28 00:00:00 UTC,0.820056,684141558.672,35275300.0
2017-12-29 00:00:00 UTC,0.835408,696949148.896,27808400.0
2017-12-30 00:00:00 UTC,0.719219,600017081.378,21834000.0
2017-12-31 00:00:00 UTC,0.842224,702635478.688,34303400.0
2018-01-01 00:00:00 UTC,0.935149,780159275.038,35970200.0
2018-01-02 00:00:00 UTC,1.08187,902563029.94,80121100.0
2018-01-03 00:00:00 UTC,1.07063,893185925.06,46945400.0
2018-01-04 00:00:00 UTC,1.10336,920491320.32,45159600.0
2018-01-05 00:00:00 UTC,0.944346,787831982.652,49300500.0
2018-01-06 00:00:00 UTC,1.03159,860616336.58,33020700.0
2018-01-07 00:00:00 UTC,1.08036,901303294.32,42849300.0
2018-01-08 00:00:00 UTC,1.0829,903422319.8,61562700.0
2018-01-09 00:00:00 UTC,1.06604,889356662.48,34529900.0
2018-01-10 00:00:00 UTC,0.921586,768844179.532,30809400.0
2018-01-11 00:00:00 UTC,0.814589,679580648.318,21857700.0
2018-01-12 00:00:00 UTC,0.91021,759353615.02,17510700.0
2018-01-13 00:00:00 UTC,0.969116,808496652.392,19308200.0
2018-01-14 00:00:00 UTC,0.915691,763926205.042,15979300.0
2018-01-15 00:00:00 UTC,0.97404,812604558.48,30212800.0
2018-01-16 00:00:00 UTC,0.675464,563513947.568,23390800.0
2018-01-17 00:00:00 UTC,0.643499,536846762.738,16069800.0
2018-01-18 00:00:00 UTC,0.649327,541708841.674,17793300.0
2018-01-19 00:00:00 UTC,0.701278,585049586.836,20331400.0
2018-01-20 00:00:00 UTC,0.750282,625931761.884,12734600.0
2018-01-21 00:00:00 UTC,0.624394,520908187.228,9533740.0
2018-01-22 00:00:00 UTC,0.564998,471356361.476,11055800.0
2018-01-23 00:00:00 UTC,0.592605,494387832.51,8296270.0
2018-01-24 00:00:00 UTC,0.617155,514868964.61,15128700.0
2018-01-25 00:00:00 UTC,0.571657,476911712.134,18921300.0
2018-01-26 00:00:00 UTC,0.546806,456179467.172,12386800.0
2018-01-27 00:00:00 UTC,0.578527,482643092.074,8297760.0
2018-01-28 00:00:00 UTC,0.59246,494266864.52,9119990.0
2018-01-29 00:00:00 UTC,0.552469,460903892.878,10926200.0
2018-01-30 00:05:23 UTC,0.547126,456446431.012,10688400.0
2018-01-31 00:00:00 UTC,0.459449,383300841.638,8980040.0
2018-02-01 00:00:00 UTC,0.464147,387220204.514,12819800.0
2018-02-02 00:00:00 UTC,0.404665,337596632.23,12780100.0
2018-02-03 00:00:00 UTC,0.372246,310550692.452,7104390.0
2018-02-04 00:00:00 UTC,0.42106,351274357.72,4475020.0
2018-02-05 00:00:00 UTC,0.343847,286858485.914,3891890.0
2018-02-06 00:00:00 UTC,0.277517,231521887.454,4098370.0
2018-02-07 00:00:00 UTC,0.303672,253342010.064,4010800.0
2018-02-08 00:05:21 UTC,0.333865,278530882.63,4298110.0
2018-02-09 00:00:00 UTC,0.322963,269435758.306,5483850.0
2018-02-10 00:00:00 UTC,0.356608,297504503.296,6217810.0
2018-02-11 00:00:00 UTC,0.337966,281952191.092,5519630.0
2018-02-12 00:00:00 UTC,0.331961,276942447.782,4014420.0
2018-02-13 00:00:00 UTC,0.377486,314922225.332,4991330.0
2018-02-14 00:00:00 UTC,0.354305,295583197.91,4324320.0
2018-02-15 00:00:00 UTC,0.421311,351483757.482,9333140.0
2018-02-16 00:00:00 UTC,0.433233,361429829.046,13700700.0
2018-02-17 00:00:00 UTC,0.4544,379088652.8,7999660.0
2018-02-18 00:00:00 UTC,0.475962,397077010.044,14780000.0
2018-02-19 00:00:00 UTC,0.445919,372013276.778,8691060.0
2018-02-20 00:00:00 UTC,0.433987,362058862.594,7281630.0
2018-02-21 00:00:00 UTC,0.388433,324054891.446,7419740.0
2018-02-22 00:00:00 UTC,0.329138,274587326.156,7632330.0
2018-02-23 00:00:00 UTC,0.332386,277297009.132,7679360.0
2018-02-24 00:00:00 UTC,0.334549,279101517.838,6948150.0
2018-02-25 00:00:00 UTC,0.311061,259506371.982,4329660.0
