snapped_at,price,market_cap,total_volume
2019-06-06 00:00:00 UTC,0.06184749161480009,0.0,160050.18198483912
2019-06-07 00:00:00 UTC,0.04727575157702918,0.0,105761.55055699537
2019-06-08 00:00:00 UTC,0.026589445949708686,0.0,75048.87699951981
2019-06-09 00:00:00 UTC,0.03948223549168907,0.0,91983.68625710518
2019-06-10 00:00:00 UTC,0.03653431410298102,0.0,59675.88020064764
2019-06-11 00:00:00 UTC,0.02955520340615266,0.0,64436.37808959884
2019-06-12 00:00:00 UTC,0.029076103013466383,0.0,75229.74159555063
2019-06-13 00:00:00 UTC,0.03057638434559412,0.0,77825.73160970643
2019-06-14 00:00:00 UTC,0.03131689325624649,0.0,72767.8466322432
2019-06-15 00:00:00 UTC,0.03198927716194685,0.0,95820.98570389514
2019-06-16 00:00:00 UTC,0.03202015520176101,0.0,87519.31244333132
2019-06-17 00:00:00 UTC,0.23596570969393532,0.0,985295.2128157787
2019-06-18 00:00:00 UTC,0.03561797152271102,0.0,110134.97898723233
2019-06-19 00:00:00 UTC,0.03791449705842392,0.0,80895.14609379698
2019-06-20 00:00:00 UTC,0.04135827712676446,0.0,104716.21285156134
2019-06-21 00:00:00 UTC,0.04447530776769877,0.0,91405.85692979839
2019-06-22 00:00:00 UTC,0.045252267630379824,0.0,70655.14377122771
2019-06-23 00:00:00 UTC,0.0466498252474044,0.0,134283.05615678645
2019-06-24 00:00:00 UTC,0.04582628943031484,0.0,101208.32128037488
2019-06-25 00:00:00 UTC,0.046533496247564865,0.0,119273.08090591831
2019-06-26 00:00:00 UTC,0.04929310597187972,0.0,121242.96887202993
2019-06-27 00:00:00 UTC,0.04831093009693109,0.0,71393.55425309879
2019-06-28 00:00:00 UTC,0.03707296760434451,0.0,111733.6154908105
2019-06-29 00:00:00 UTC,0.06084453090624835,0.0,112172.10253254323
2019-06-30 00:00:00 UTC,0.040299307780550984,0.0,55937.42665245638
2019-07-01 00:00:00 UTC,0.04298853269610651,0.0,96769.3288779106
2019-07-02 00:00:00 UTC,0.041230159185575294,0.0,82601.66214332294
2019-07-03 00:00:00 UTC,0.05407410293294515,0.0,104609.86735143622
2019-07-04 00:00:00 UTC,0.05403620199357605,0.0,75015.0774525481
2019-07-05 00:00:00 UTC,0.04653356173470359,0.0,66139.61097225877
2019-07-06 00:00:00 UTC,0.05254834307838446,0.0,108307.80844398549
2019-07-07 00:00:00 UTC,0.04878176373536006,0.0,75306.75221762147
2019-07-08 00:00:00 UTC,0.04401957045700656,0.0,86846.45021477764
2019-07-09 00:00:00 UTC,0.043040489867617326,0.0,77335.47060337481
2019-07-10 00:00:00 UTC,0.03592916073003095,8437939.80546217,86245.44313093106
2019-07-11 00:00:00 UTC,0.046028411761060394,8838482.689663809,110144.07954256242
2019-07-12 00:00:00 UTC,0.03414469756873531,8023200.987066476,76933.92945511053
2019-07-13 00:00:00 UTC,0.034007129775902194,7990875.790774274,86109.4351083468
2019-07-14 00:00:00 UTC,0.03310894474644305,7779823.430435801,67551.82194921552
2019-07-15 00:00:00 UTC,0.03172223034582888,7453978.156059309,72429.78401688086
2019-07-16 00:00:00 UTC,0.0318886031465523,7556606.231689985,64438.56563191186
2019-07-17 00:00:00 UTC,0.02377147526200857,5585737.680125474,64916.30147958234
2019-07-18 00:00:00 UTC,0.026362412415235074,6086719.000317392,66701.58958243071
2019-07-19 00:00:00 UTC,0.027839126541932806,6477613.163600852,68620.18379048588
2019-07-20 00:00:00 UTC,0.029294820519510992,6883593.929479969,74034.17025232568
2019-07-21 00:00:00 UTC,0.033725355820732716,7924665.537463512,81139.45907600474
2019-07-22 00:00:00 UTC,0.029957456708912228,6487762.644816161,50843.62445131355
2019-07-23 00:00:00 UTC,0.03159056668272548,7396944.854555033,79710.05608116952
2019-07-24 00:00:00 UTC,0.027406803020459804,6413148.971893231,55526.903282602834
2019-07-25 00:00:00 UTC,0.03057671326554158,7184808.579999626,71413.50129818333
2019-07-26 00:00:00 UTC,0.030084468261024275,7069142.579497747,58158.031150386574
