snapped_at,price,market_cap,total_volume
2018-05-14 00:00:00 UTC,44.76503793599487,1222085.5356526598,21576.974654067722
2018-05-15 00:00:00 UTC,45.21891489988525,1234476.3767668672,24373.310995559073
2018-05-16 00:00:00 UTC,44.29324194666574,1209205.5051439744,42653.911790519574
2018-05-17 00:00:00 UTC,42.18953473509123,1151774.2982679906,129344.36365407973
2018-05-18 00:00:00 UTC,43.10798464878819,1176847.9809119178,37460.27766671035
2018-05-19 00:00:00 UTC,44.32267496001892,1254184.6821737604,48565.46221287463
2018-05-20 00:00:00 UTC,44.6140109168178,1262428.523384003,21855.82190599978
2018-05-21 00:00:00 UTC,43.76793427537702,1238487.360884284,4092.875201250003
2018-05-22 00:00:00 UTC,44.274537656440174,1252822.5561548758,34838.08673344749
2018-05-23 00:00:00 UTC,44.32240290559935,1254176.9839360965,31027.17908632575
2018-05-24 00:00:00 UTC,43.476227380521955,1230233.0233574603,31931.255043170484
2018-05-25 00:00:00 UTC,42.245647359776896,1618008.2938794552,23170.011734670054
2018-05-26 00:00:00 UTC,45.16258724239869,1729727.09138387,37540.66254228675
2018-05-27 00:00:00 UTC,44.44809308316206,1702361.9650851067,48583.067414791985
2018-05-28 00:00:00 UTC,42.74108389941235,1636983.513347493,103305.55121493654
2018-05-29 00:00:00 UTC,44.57290648508009,1707142.3183785675,91158.10351276203
2018-05-30 00:00:00 UTC,44.807419028405384,1716124.1487879264,83602.31326187764
2018-05-31 00:00:00 UTC,44.53780733616785,1705798.0209752286,67542.79447183403
2018-06-01 00:00:00 UTC,42.59554877090721,1631409.517925746,34148.9637475188
2018-06-02 00:00:00 UTC,43.521578816242425,1666876.468662085,19811.944893272124
2018-06-03 00:00:00 UTC,43.205644258733784,1654776.175109504,13245.189199040407
2018-06-04 00:00:00 UTC,43.283224226061705,1657747.4878581634,25048.066639329598
2018-06-05 00:00:00 UTC,42.476685614579736,1626857.0590384041,26446.185108293535
2018-06-06 00:00:00 UTC,43.638668435429416,1671361.0010769467,9870.855295948886
2018-06-07 00:00:00 UTC,42.31861409210934,1620802.9197277878,14134.588077097029
2018-06-08 00:00:00 UTC,43.42259447611909,1663085.3684353612,17629.253209549737
2018-06-09 00:00:00 UTC,43.74914821211689,1675592.376524077,11872.182781037302
2018-06-10 00:00:00 UTC,42.72197261559276,1636251.551177203,42209.170481395246
2018-06-11 00:00:00 UTC,44.10486728977605,1689216.4171984228,108507.13087754643
2018-06-12 00:00:00 UTC,43.85058021728006,1679477.2223218263,29847.813589889785
2018-06-13 00:00:00 UTC,44.5872946506929,1707693.3851215378,66425.01217122463
2018-06-14 00:00:00 UTC,44.200597584705136,1692882.887494207,26732.61209887724
2018-06-15 00:00:00 UTC,42.91648104466288,1643701.2240105884,34040.60589494362
2018-06-16 00:00:00 UTC,42.55432517570196,1629830.6542293853,5931.303859046663
2018-06-17 00:00:00 UTC,41.68491901953339,1596532.398448129,4502.451851629609
2018-06-18 00:00:00 UTC,41.55084779978794,1591397.470731878,16278.76348486752
2018-06-19 00:00:00 UTC,41.72141114758325,1597930.0469524383,15738.33169698487
2018-06-20 00:00:00 UTC,42.89019356330126,1642694.4134744382,15015.077114406244
2018-06-21 00:00:00 UTC,41.54645612203806,1591229.2694740577,293.2775306334548
2018-06-22 00:00:00 UTC,41.494382952059325,1589234.867063872,929.5942342807623
2018-06-23 00:00:00 UTC,41.45963046366975,1587903.8467585512,25472.442440097697
2018-06-24 00:00:00 UTC,42.86888710924371,1641878.376284034,628.0708263410365
2018-06-25 00:00:00 UTC,42.032701518225565,1609852.4681480392,32722.093212010233
2018-06-26 00:00:00 UTC,41.033303921918716,1571575.5402094868,8814.046389012725
2018-06-27 00:00:00 UTC,40.53824354416551,1552614.727741539,21312.614228752558
2018-06-28 00:00:00 UTC,41.67099261457814,1595999.0171383428,20820.382305649757
2018-06-29 00:00:00 UTC,40.59537107441291,1554802.7121500145,2180.2051745990475
2018-06-30 00:00:00 UTC,43.78620226313174,1677011.5466779459,25283.652363201843
2018-07-01 00:00:00 UTC,42.515354035937435,1628338.0595764038,14383.831796229584
2018-07-02 00:00:00 UTC,41.76838133852092,1599729.0052653512,7545.147464243572
2018-07-03 00:00:00 UTC,41.69357626414869,1596863.9709168947,1183.5910234724945
2018-07-04 00:00:00 UTC,40.57744719560088,1554116.2275915137,34201.46925865469
2018-07-05 00:00:00 UTC,41.360832740065106,1752532.4333574485,7597.009250177577
2018-07-06 00:00:00 UTC,42.35262878198677,1794427.0831701297,9940.8082479136
2018-07-07 00:00:00 UTC,41.26579109251289,1748543.6073788763,504.7662734488189
2018-07-08 00:00:00 UTC,41.226135638823756,1746863.298139429,412.2613563882375
2018-07-09 00:00:00 UTC,41.591702814591876,1762350.6866384572,638.1377968686846
2018-07-10 00:00:00 UTC,41.755836286435155,1769312.7224033845,2612.4331016851816
2018-07-11 00:00:00 UTC,41.455408248739474,1769578.9045814902,3663.1194361841326
2018-07-12 00:00:00 UTC,42.34742038389586,1807626.1664387246,25917.995980619322
2018-07-13 00:00:00 UTC,41.20180154186888,1758721.186526552,3134.4437152126584
2018-07-14 00:00:00 UTC,40.24427196702912,1717847.476142057,20861.95405763128
2018-07-15 00:00:00 UTC,40.39594660125348,1724319.6633612693,1509.1567935234036
2018-07-16 00:00:00 UTC,40.73292133971961,1738703.2166713197,1177.5098609876777
2018-07-17 00:00:00 UTC,41.6410054429227,1796811.930294911,41379.92055553035
2018-07-18 00:00:00 UTC,39.90599360020247,1837393.7943023685,11845.360811062199
